"","siteid","date","county","state","latitude","longitude","mwspecies","mwcount","monarchcount"
"5801","2226",2019-06-23,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",37,35
"5802","2226",2023-06-24,NA,"CA",34.2,-119,"Asclepias fascicularis",132,25
"5803","2226",2023-06-24,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",8,11
"5804","2226",2023-06-24,NA,"CA",34.2,-119,"Gomphocarpus physocarpus",1,3
"5805","2226",2021-06-26,NA,"CA",34.2,-119,"Asclepias fascicularis",58,9
"5806","2226",2021-06-26,NA,"CA",34.2,-119,"Asclepias speciosa",14,12
"5807","2226",2021-06-26,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",9,9
"5808","2226",2016-06-27,NA,"CA",34.2,-119,"Asclepias cordifolia",2,0
"5809","2226",2015-06-28,NA,"CA",34.2,-119,"Asclepias curassavica",50,18
"5810","2226",2015-06-28,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,0
"5811","2226",2015-06-28,NA,"CA",34.2,-119,"Asclepias fascicularis",189,37
"5812","2226",2016-06-27,NA,"CA",34.2,-119,"Asclepias linaria",4,0
"5813","2226",2015-06-28,NA,"CA",34.2,-119,"Asclepias speciosa",42,15
"5814","2226",2020-06-27,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",16,8
"5815","2226",2017-07-01,NA,"CA",34.2,-119,"Asclepias curassavica",6,0
"5816","2226",2017-07-01,NA,"CA",34.2,-119,"Asclepias eriocarpa",5,2
"5817","2226",2017-07-01,NA,"CA",34.2,-119,"Asclepias fascicularis",314,38
"5818","2226",2018-07-01,NA,"CA",34.2,-119,"Asclepias physocarpa",2,0
"5819","2226",2017-07-01,NA,"CA",34.2,-119,"Asclepias speciosa",12,1
"5820","2226",2019-07-01,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",55,11
"5821","2226",2022-07-02,NA,"CA",34.2,-119,"Asclepias fascicularis",35,1
"5822","2226",2022-07-02,NA,"CA",34.2,-119,"Asclepias speciosa",4,0
"5823","2226",2022-07-02,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",13,8
"5824","2226",2016-07-04,NA,"CA",34.2,-119,"Asclepias cordifolia",2,0
"5825","2226",2015-07-05,NA,"CA",34.2,-119,"Asclepias curassavica",47,118
"5826","2226",2015-07-05,NA,"CA",34.2,-119,"Asclepias eriocarpa",6,0
"5827","2226",2015-07-05,NA,"CA",34.2,-119,"Asclepias fascicularis",225,42
"5828","2226",2016-07-04,NA,"CA",34.2,-119,"Asclepias linaria",4,0
"5829","2226",2015-07-05,NA,"CA",34.2,-119,"Asclepias speciosa",49,29
"5830","2226",2020-07-04,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",11,10
"5831","2226",2019-07-07,NA,"CA",34.2,-119,"Asclepias eriocarpa",4,1
"5832","2226",2019-07-07,NA,"CA",34.2,-119,"Asclepias fascicularis",55,19
"5833","2226",2019-07-07,NA,"CA",34.2,-119,"Asclepias speciosa",3,2
"5834","2226",2019-07-07,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",41,9
"5835","2226",2018-07-08,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"5836","2226",2018-07-08,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,1
"5837","2226",2018-07-08,NA,"CA",34.2,-119,"Asclepias fascicularis",212,14
"5838","2226",2018-07-08,NA,"CA",34.2,-119,"Asclepias physocarpa",2,0
"5839","2226",2023-07-08,NA,"CA",34.2,-119,"Asclepias speciosa",3,4
"5840","2226",2023-07-08,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",14,10
"5841","2226",2020-01-18,NA,"CA",34.2,-119,"Asclepias fascicularis",2,5
"5842","2226",2020-01-18,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",3,12
"5843","2226",2017-07-09,NA,"CA",34.2,-119,"Asclepias curassavica",4,1
"5844","2226",2017-07-09,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,0
"5845","2226",2017-07-09,NA,"CA",34.2,-119,"Asclepias fascicularis",50,6
"5846","2226",2017-07-09,NA,"CA",34.2,-119,"Asclepias speciosa",2,1
"5847","2226",2021-07-10,NA,"CA",34.2,-119,"Asclepias fascicularis",77,4
"5848","2226",2021-07-10,NA,"CA",34.2,-119,"Asclepias speciosa",22,8
"5849","2226",2021-07-10,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",20,0
"5850","2226",2016-07-11,NA,"CA",34.2,-119,"Asclepias cordifolia",2,0
"5851","2226",2015-07-12,NA,"CA",34.2,-119,"Asclepias curassavica",48,48
"5852","2226",2015-07-12,NA,"CA",34.2,-119,"Asclepias eriocarpa",4,1
"5853","2226",2015-07-12,NA,"CA",34.2,-119,"Asclepias fascicularis",67,3
"5854","2226",2016-07-11,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"5855","2226",2015-07-12,NA,"CA",34.2,-119,"Asclepias speciosa",13,2
"5856","2226",2020-07-12,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,2
"5857","2226",2020-07-12,NA,"CA",34.2,-119,"Asclepias fascicularis",101,14
"5858","2226",2020-07-12,NA,"CA",34.2,-119,"Asclepias speciosa",18,12
"5859","2226",2020-07-12,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",1,7
"5860","2226",2018-07-14,NA,"CA",34.2,-119,"Asclepias curassavica",3,0
"5861","2226",2018-07-14,NA,"CA",34.2,-119,"Asclepias eriocarpa",4,2
"5862","2226",2018-07-14,NA,"CA",34.2,-119,"Asclepias fascicularis",57,4
"5863","2226",2018-07-14,NA,"CA",34.2,-119,"Asclepias physocarpa",2,4
"5864","2226",2022-07-16,NA,"CA",34.2,-119,"Asclepias fascicularis",160,13
"5865","2226",2022-07-16,NA,"CA",34.2,-119,"Asclepias speciosa",14,0
"5866","2226",2022-07-16,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",32,3
"5867","2226",2021-07-17,NA,"CA",34.2,-119,"Asclepias fascicularis",42,1
"5868","2226",2021-07-17,NA,"CA",34.2,-119,"Asclepias speciosa",16,7
"5869","2226",2021-07-17,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",10,0
"5870","2226",2019-01-19,NA,"CA",34.2,-119,"Asclepias fascicularis",7,0
"5871","2226",2019-01-19,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,0
"5872","2226",2016-07-18,NA,"CA",34.2,-119,"Asclepias cordifolia",2,0
"5873","2226",2016-07-18,NA,"CA",34.2,-119,"Asclepias curassavica",23,0
"5874","2226",2016-07-18,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"5875","2226",2016-07-18,NA,"CA",34.2,-119,"Asclepias fascicularis",60,0
"5876","2226",2016-07-18,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"5877","2226",2016-07-18,NA,"CA",34.2,-119,"Asclepias speciosa",8,1
"5878","2226",2015-07-20,NA,"CA",34.2,-119,"Asclepias curassavica",34,26
"5879","2226",2015-07-20,NA,"CA",34.2,-119,"Asclepias eriocarpa",7,6
"5880","2226",2015-07-20,NA,"CA",34.2,-119,"Asclepias fascicularis",164,21
"5881","2226",2015-07-20,NA,"CA",34.2,-119,"Asclepias speciosa",26,4
"5882","2226",2019-07-20,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",49,17
"5883","2226",2018-07-21,NA,"CA",34.2,-119,"Asclepias curassavica",3,0
"5884","2226",2018-07-21,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,0
"5885","2226",2018-07-21,NA,"CA",34.2,-119,"Asclepias fascicularis",68,3
"5886","2226",2018-07-21,NA,"CA",34.2,-119,"Asclepias physocarpa",2,0
"5887","2226",2018-07-21,NA,"CA",34.2,-119,"Asclepias speciosa",8,0
"5888","2226",2023-07-22,NA,"CA",34.2,-119,"Asclepias fascicularis",138,10
"5889","2226",2023-07-22,NA,"CA",34.2,-119,"Asclepias speciosa",5,5
"5890","2226",2023-07-22,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",20,3
"5891","2226",2022-07-23,NA,"CA",34.2,-119,"Asclepias fascicularis",21,0
"5892","2226",2022-07-23,NA,"CA",34.2,-119,"Asclepias speciosa",7,0
"5893","2226",2022-07-23,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",10,0
"5894","2226",2020-07-25,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"5895","2226",2020-07-25,NA,"CA",34.2,-119,"Asclepias fascicularis",104,4
"5896","2226",2020-07-25,NA,"CA",34.2,-119,"Asclepias speciosa",17,1
"5897","2226",2020-07-25,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",3,3
"5898","2226",2015-07-27,NA,"CA",34.2,-119,"Asclepias curassavica",31,17
"5899","2226",2015-07-27,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,1
"5900","2226",2015-07-27,NA,"CA",34.2,-119,"Asclepias fascicularis",17,1
"5901","2226",2015-07-27,NA,"CA",34.2,-119,"Asclepias speciosa",5,0
"5902","2226",2018-07-28,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"5903","2226",2018-07-28,NA,"CA",34.2,-119,"Asclepias eriocarpa",4,1
"5904","2226",2018-07-28,NA,"CA",34.2,-119,"Asclepias fascicularis",139,42
"5905","2226",2018-07-28,NA,"CA",34.2,-119,"Asclepias physocarpa",2,5
"5906","2226",2018-07-28,NA,"CA",34.2,-119,"Asclepias speciosa",16,16
"5907","2226",2019-07-28,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",37,10
"5908","2226",2016-01-20,NA,"CA",34.2,-119,"Asclepias curassavica",23,0
"5909","2226",2016-01-20,NA,"CA",34.2,-119,"Asclepias fascicularis",1,0
"5910","2226",2016-01-20,NA,"CA",34.2,-119,"Asclepias linaria",20,0
"5911","2226",2023-07-30,NA,"CA",34.2,-119,"Asclepias fascicularis",102,13
"5912","2226",2023-07-30,NA,"CA",34.2,-119,"Asclepias speciosa",7,21
"5913","2226",2023-07-30,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",43,22
"5914","2226",2017-07-31,NA,"CA",34.2,-119,"Asclepias curassavica",3,0
"5915","2226",2017-07-31,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,1
"5916","2226",2017-07-31,NA,"CA",34.2,-119,"Asclepias fascicularis",95,6
"5917","2226",2017-07-31,NA,"CA",34.2,-119,"Asclepias speciosa",14,4
"5918","2226",2021-07-31,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",9,1
"5919","2226",2016-08-01,NA,"CA",34.2,-119,"Asclepias cordifolia",2,0
"5920","2226",2015-08-02,NA,"CA",34.2,-119,"Asclepias curassavica",52,35
"5921","2226",2015-08-02,NA,"CA",34.2,-119,"Asclepias eriocarpa",6,1
"5922","2226",2015-08-02,NA,"CA",34.2,-119,"Asclepias fascicularis",70,8
"5923","2226",2016-08-01,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"5924","2226",2015-08-02,NA,"CA",34.2,-119,"Asclepias speciosa",16,2
"5925","2226",2020-08-02,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"5926","2226",2020-08-02,NA,"CA",34.2,-119,"Asclepias fascicularis",119,10
"5927","2226",2020-08-02,NA,"CA",34.2,-119,"Asclepias speciosa",13,0
"5928","2226",2020-08-02,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",3,2
"5929","2226",2018-08-04,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"5930","2226",2018-08-04,NA,"CA",34.2,-119,"Asclepias eriocarpa",4,0
"5931","2226",2018-08-04,NA,"CA",34.2,-119,"Asclepias fascicularis",138,17
"5932","2226",2018-08-04,NA,"CA",34.2,-119,"Asclepias speciosa",19,0
"5933","2226",2018-08-04,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",45,25
"5934","2226",2017-08-05,NA,"CA",34.2,-119,"Asclepias curassavica",3,0
"5935","2226",2017-08-05,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,0
"5936","2226",2017-08-05,NA,"CA",34.2,-119,"Asclepias fascicularis",175,69
"5937","2226",2017-08-05,NA,"CA",34.2,-119,"Asclepias speciosa",6,12
"5938","2226",2023-08-05,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",43,90
"5939","2226",2022-08-06,NA,"CA",34.2,-119,"Asclepias fascicularis",21,6
"5940","2226",2022-08-06,NA,"CA",34.2,-119,"Asclepias speciosa",7,3
"5941","2226",2022-08-06,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",10,0
"5942","2226",2021-08-07,NA,"CA",34.2,-119,"Asclepias fascicularis",23,0
"5943","2226",2021-08-07,NA,"CA",34.2,-119,"Asclepias speciosa",15,3
"5944","2226",2021-08-07,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",8,7
"5945","2226",2018-01-21,NA,"CA",34.2,-119,"Asclepias curassavica",3,0
"5946","2226",2018-01-21,NA,"CA",34.2,-119,"Asclepias fascicularis",4,0
"5947","2226",2018-01-21,NA,"CA",34.2,-119,"Asclepias physocarpa",2,0
"5948","2226",2016-08-07,NA,"CA",34.2,-119,"Asclepias cordifolia",2,0
"5949","2226",2016-08-07,NA,"CA",34.2,-119,"Asclepias curassavica",22,1
"5950","2226",2016-08-07,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"5951","2226",2016-08-07,NA,"CA",34.2,-119,"Asclepias fascicularis",56,1
"5952","2226",2016-08-07,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"5953","2226",2016-08-07,NA,"CA",34.2,-119,"Asclepias speciosa",8,0
"5954","2226",2015-08-09,NA,"CA",34.2,-119,"Asclepias curassavica",31,73
"5955","2226",2015-08-09,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"5956","2226",2015-08-09,NA,"CA",34.2,-119,"Asclepias fascicularis",10,3
"5957","2226",2015-08-09,NA,"CA",34.2,-119,"Asclepias speciosa",5,3
"5958","2226",2023-08-11,NA,"CA",34.2,-119,"Asclepias fascicularis",117,34
"5959","2226",2023-08-11,NA,"CA",34.2,-119,"Asclepias speciosa",10,3
"5960","2226",2023-08-11,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",51,28
"5961","2226",2018-08-12,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"5962","2226",2018-08-12,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,0
"5963","2226",2018-08-12,NA,"CA",34.2,-119,"Asclepias fascicularis",86,0
"5964","2226",2018-08-12,NA,"CA",34.2,-119,"Asclepias speciosa",6,0
"5965","2226",2018-08-12,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,1
"5966","2226",2016-08-14,NA,"CA",34.2,-119,"Asclepias cordifolia",2,0
"5967","2226",2016-08-14,NA,"CA",34.2,-119,"Asclepias curassavica",25,11
"5968","2226",2016-08-14,NA,"CA",34.2,-119,"Asclepias eriocarpa",4,0
"5969","2226",2016-08-14,NA,"CA",34.2,-119,"Asclepias fascicularis",125,23
"5970","2226",2016-08-14,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"5971","2226",2016-08-14,NA,"CA",34.2,-119,"Asclepias speciosa",24,6
"5972","2226",2021-08-15,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",10,1
"5973","2226",2022-08-16,NA,"CA",34.2,-119,"Asclepias fascicularis",24,4
"5974","2226",2022-08-16,NA,"CA",34.2,-119,"Asclepias speciosa",6,0
"5975","2226",2022-08-16,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",7,0
"5976","2226",2015-08-17,NA,"CA",34.2,-119,"Asclepias curassavica",30,79
"5977","2226",2015-08-17,NA,"CA",34.2,-119,"Asclepias eriocarpa",6,5
"5978","2226",2015-08-17,NA,"CA",34.2,-119,"Asclepias fascicularis",179,59
"5979","2226",2015-08-17,NA,"CA",34.2,-119,"Asclepias speciosa",28,8
"5980","2226",2019-08-17,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",32,38
"5981","2226",2022-01-22,NA,"CA",34.2,-119,"Asclepias fascicularis",7,0
"5982","2226",2022-01-22,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",18,2
"5983","2226",2017-08-19,NA,"CA",34.2,-119,"Asclepias curassavica",5,1
"5984","2226",2017-08-19,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,0
"5985","2226",2017-08-19,NA,"CA",34.2,-119,"Asclepias fascicularis",91,0
"5986","2226",2017-08-19,NA,"CA",34.2,-119,"Asclepias speciosa",8,0
"5987","2226",2018-08-19,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,0
"5988","2226",2021-08-21,NA,"CA",34.2,-119,"Asclepias fascicularis",180,9
"5989","2226",2021-08-21,NA,"CA",34.2,-119,"Asclepias speciosa",21,7
"5990","2226",2021-08-21,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",57,50
"5991","2226",2023-08-21,NA,"CA",34.2,-119,"Gomphocarpus physocarpus",1,1
"5992","2226",2016-08-21,NA,"CA",34.2,-119,"Asclepias cordifolia",3,0
"5993","2226",2016-08-21,NA,"CA",34.2,-119,"Asclepias curassavica",22,15
"5994","2226",2016-08-21,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,1
"5995","2226",2016-08-21,NA,"CA",34.2,-119,"Asclepias fascicularis",52,25
"5996","2226",2016-08-21,NA,"CA",34.2,-119,"Asclepias linaria",3,1
"5997","2226",2016-08-21,NA,"CA",34.2,-119,"Asclepias speciosa",9,3
"5998","2226",2015-08-23,NA,"CA",34.2,-119,"Asclepias curassavica",32,97
"5999","2226",2015-08-23,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6000","2226",2015-08-23,NA,"CA",34.2,-119,"Asclepias fascicularis",6,6
"6001","2226",2015-08-23,NA,"CA",34.2,-119,"Asclepias linaria",5,0
"6002","2226",2015-08-23,NA,"CA",34.2,-119,"Asclepias speciosa",6,2
"6003","2226",2020-08-23,NA,"CA",34.2,-119,"Asclepias fascicularis",153,27
"6004","2226",2020-08-23,NA,"CA",34.2,-119,"Asclepias speciosa",15,3
"6005","2226",2022-08-24,NA,"CA",34.2,-119,"Cynanchum laeve",2,2
"6006","2226",2020-08-23,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",11,8
"6007","2226",2019-08-25,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6008","2226",2019-08-25,NA,"CA",34.2,-119,"Asclepias fascicularis",59,8
"6009","2226",2019-08-25,NA,"CA",34.2,-119,"Asclepias speciosa",11,6
"6010","2226",2019-08-25,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",29,18
"6011","2226",2018-08-26,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"6012","2226",2018-08-26,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,1
"6013","2226",2018-08-26,NA,"CA",34.2,-119,"Asclepias fascicularis",75,22
"6014","2226",2018-08-26,NA,"CA",34.2,-119,"Asclepias speciosa",7,4
"6015","2226",2018-08-26,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,8
"6016","2226",2017-08-27,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"6017","2226",2017-08-27,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,0
"6018","2226",2017-08-27,NA,"CA",34.2,-119,"Asclepias fascicularis",140,13
"6019","2226",2022-08-27,NA,"CA",34.2,-119,"Asclepias speciosa",22,0
"6020","2226",2022-08-27,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",60,54
"6021","2226",2021-08-28,NA,"CA",34.2,-119,"Asclepias fascicularis",25,0
"6022","2226",2021-08-28,NA,"CA",34.2,-119,"Asclepias speciosa",17,1
"6023","2226",2021-08-28,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",14,2
"6024","2226",2016-08-28,NA,"CA",34.2,-119,"Asclepias cordifolia",3,0
"6025","2226",2016-08-28,NA,"CA",34.2,-119,"Asclepias curassavica",18,28
"6026","2226",2016-08-28,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,1
"6027","2226",2016-08-28,NA,"CA",34.2,-119,"Asclepias fascicularis",42,52
"6028","2226",2016-08-28,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"6029","2226",2016-08-28,NA,"CA",34.2,-119,"Asclepias speciosa",8,16
"6030","2226",2015-08-30,NA,"CA",34.2,-119,"Asclepias curassavica",29,99
"6031","2226",2015-08-30,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,1
"6032","2226",2015-08-30,NA,"CA",34.2,-119,"Asclepias fascicularis",140,26
"6033","2226",2015-08-30,NA,"CA",34.2,-119,"Asclepias linaria",8,0
"6034","2226",2015-08-30,NA,"CA",34.2,-119,"Asclepias speciosa",15,0
"6035","2226",2020-08-29,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,6
"6036","2226",2018-09-02,NA,"CA",34.2,-119,"Asclepias curassavica",2,0
"6037","2226",2018-09-02,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6038","2226",2018-09-02,NA,"CA",34.2,-119,"Asclepias fascicularis",83,0
"6039","2226",2018-09-02,NA,"CA",34.2,-119,"Asclepias speciosa",7,0
"6040","2226",2018-09-02,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,0
"6041","2226",2017-09-04,NA,"CA",34.2,-119,"Asclepias curassavica",3,0
"6042","2226",2017-09-04,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,0
"6043","2226",2017-09-04,NA,"CA",34.2,-119,"Asclepias fascicularis",55,1
"6044","2226",2017-09-04,NA,"CA",34.2,-119,"Asclepias speciosa",18,0
"6045","2226",2021-09-04,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",10,0
"6046","2226",2016-09-04,NA,"CA",34.2,-119,"Asclepias cordifolia",3,0
"6047","2226",2016-09-04,NA,"CA",34.2,-119,"Asclepias curassavica",22,19
"6048","2226",2016-09-04,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,3
"6049","2226",2016-09-04,NA,"CA",34.2,-119,"Asclepias fascicularis",53,33
"6050","2226",2016-09-04,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"6051","2226",2016-09-04,NA,"CA",34.2,-119,"Asclepias speciosa",15,13
"6052","2226",2022-09-05,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",6,2
"6053","2226",2019-09-07,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,1
"6054","2226",2019-09-07,NA,"CA",34.2,-119,"Asclepias fascicularis",48,2
"6055","2226",2019-09-07,NA,"CA",34.2,-119,"Asclepias speciosa",9,3
"6056","2226",2019-09-07,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",18,1
"6057","2226",2015-09-08,NA,"CA",34.2,-119,"Asclepias curassavica",28,61
"6058","2226",2015-09-08,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6059","2226",2015-09-08,NA,"CA",34.2,-119,"Asclepias fascicularis",128,15
"6060","2226",2015-09-08,NA,"CA",34.2,-119,"Asclepias linaria",8,0
"6061","2226",2015-09-08,NA,"CA",34.2,-119,"Asclepias speciosa",18,2
"6062","2226",2020-09-07,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",3,4
"6063","2226",2018-09-09,NA,"CA",34.2,-119,"Asclepias curassavica",1,0
"6064","2226",2018-09-09,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6065","2226",2018-09-09,NA,"CA",34.2,-119,"Asclepias fascicularis",88,4
"6066","2226",2018-09-09,NA,"CA",34.2,-119,"Asclepias speciosa",7,0
"6067","2226",2018-09-09,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,3
"6068","2226",2021-09-11,NA,"CA",34.2,-119,"Asclepias fascicularis",35,12
"6069","2226",2021-09-11,NA,"CA",34.2,-119,"Asclepias speciosa",22,1
"6070","2226",2021-09-11,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",18,4
"6071","2226",2017-09-12,NA,"CA",34.2,-119,"Asclepias curassavica",3,0
"6072","2226",2017-09-12,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,0
"6073","2226",2017-09-12,NA,"CA",34.2,-119,"Asclepias fascicularis",17,0
"6074","2226",2017-09-12,NA,"CA",34.2,-119,"Asclepias speciosa",1,0
"6075","2226",2016-09-12,NA,"CA",34.2,-119,"Asclepias cordifolia",3,0
"6076","2226",2016-09-12,NA,"CA",34.2,-119,"Asclepias curassavica",23,21
"6077","2226",2016-09-12,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,3
"6078","2226",2016-09-12,NA,"CA",34.2,-119,"Asclepias fascicularis",36,22
"6079","2226",2016-09-12,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"6080","2226",2016-09-12,NA,"CA",34.2,-119,"Asclepias speciosa",9,5
"6081","2226",2019-09-14,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6082","2226",2019-09-14,NA,"CA",34.2,-119,"Asclepias fascicularis",153,1
"6083","2226",2019-09-14,NA,"CA",34.2,-119,"Asclepias speciosa",24,1
"6084","2226",2019-09-14,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",45,7
"6085","2226",2018-09-15,NA,"CA",34.2,-119,"Asclepias curassavica",1,0
"6086","2226",2018-09-15,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6087","2226",2018-09-15,NA,"CA",34.2,-119,"Asclepias fascicularis",64,0
"6088","2226",2018-09-15,NA,"CA",34.2,-119,"Asclepias speciosa",6,0
"6089","2226",2018-09-15,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",2,0
"6090","2226",2015-09-16,NA,"CA",34.2,-119,"Asclepias curassavica",33,59
"6091","2226",2015-09-16,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6092","2226",2015-09-16,NA,"CA",34.2,-119,"Asclepias fascicularis",5,4
"6093","2226",2015-09-16,NA,"CA",34.2,-119,"Asclepias linaria",23,0
"6094","2226",2015-09-16,NA,"CA",34.2,-119,"Asclepias speciosa",4,0
"6095","2226",2017-09-17,NA,"CA",34.2,-119,"Asclepias curassavica",3,18
"6096","2226",2017-09-17,NA,"CA",34.2,-119,"Asclepias eriocarpa",1,0
"6097","2226",2017-09-17,NA,"CA",34.2,-119,"Asclepias fascicularis",142,18
"6098","2226",2017-09-17,NA,"CA",34.2,-119,"Asclepias speciosa",16,1
"6099","2226",2022-09-17,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",106,31
"6100","2226",2016-09-17,NA,"CA",34.2,-119,"Asclepias cordifolia",3,0
"6101","2226",2016-09-17,NA,"CA",34.2,-119,"Asclepias curassavica",20,25
"6102","2226",2016-09-17,NA,"CA",34.2,-119,"Asclepias eriocarpa",3,3
"6103","2226",2016-09-17,NA,"CA",34.2,-119,"Asclepias fascicularis",24,33
"6104","2226",2016-09-17,NA,"CA",34.2,-119,"Asclepias linaria",3,0
"6105","2226",2016-09-17,NA,"CA",34.2,-119,"Asclepias speciosa",10,5
"6106","2226",2021-09-19,NA,"CA",34.2,-119,"Asclepias fascicularis",13,0
"6107","2226",2021-09-19,NA,"CA",34.2,-119,"Asclepias speciosa",25,0
"6108","2226",2021-09-19,NA,"CA",34.2,-119,"Gomphocarpus fruticosus",11,2
"6109","2226",2015-09-20,NA,"CA",34.2,-119,"Asclepias curassavica",36,98
"6110","2226",2015-09-20,NA,"CA",34.2,-119,"Asclepias eriocarpa",2,0
"6111","2226",2015-09-20,NA,"CA",34.2,-119,"Asclepias fascicularis",10,12
"6112","2226",2015-09-20,NA,"CA",34.2,-119,"Asclepias linaria",20,1
"6113","2226",2015-09-20,NA,"CA",34.2,-119,"Asclepias speciosa",4,0
"6114","2226",2020-09-20,NA,"CA",34.2,-119,"Asclepias fascicularis",81,3
"6115","2226",2020-09-20,NA,"CA",34.2,-119,"Asclepias speciosa",17,0
